"ID","TotalDelay"
"0",402.90768405704
"1",560.879500727251
"2",191.889098491625
"3",627.272546924624
"4",48.5912388888223
"5",591.05758826849
"6",25.8445102550508
"7",205.206517786253
"8",2.07931591104402
"9",444.661045812206
"10",414.800143806279
"11",140.209374426298
"12",200.648508651543
"13",644.975289224632
"14",67.7681006716202
"15",542.881229063209
"16",4.84610347044205
"17",607.988769313971
"18",-17.3285419777225
"19",205.206517786253
"20",41.4026743038253
"21",491.441312157278
"22",259.876878533068
"23",831.325225760298
"24",74.7031058459668
"25",825.413748652858
"26",64.1864091730583
"27",249.209776374856
"28",4.84610347044205
"29",48.7369090815948
"30",474.251613197882
"31",207.077332032063
"32",439.768566150201
"33",15.4408413447725
"34",350.116640652275
"35",659.301667849163
"36",147.303390851197
"37",654.184117336889
"38",144.483372191039
"39",627.272546924624
"40",52.9961374685337
"41",607.988769313971
"42",454.596174135606
"43",205.206517786253
"44",160.537485297779
"45",348.567392933266
"46",308.984365802387
"47",694.312922358951
"48",120.604687213149
"49",584.359728233823
"50",87.7109077140995
"51",65.2570729750002
"52",63.4131103376552
"53",81.5222504413967
"54",167.365866718953
"55",319.927262925244
"56",12.792803505735
"57",81.4036225664254
"58",101.741666894219
"59",486.453378505435
"60",397.247541467245
"61",922.81580182765
"62",155.176429372892
"63",415.147521677784
"64",355.868666775124
"65",29.283916642212
"66",532.187297816628
"67",309.855316472428
"68",16.9305950251745
"69",571.435718682526
"70",441.042895695888
"71",894.727310013557
"72",41.832253197557
"73",635.74079543682
"74",168.950138098106
"75",142.289601501006
"76",107.271403305308
"77",234.661979495964
"78",-25.3961934891676
"79",195.420720192787
"80",2.07931591104402
"81",49.8213384099687
"82",2.07931591104402
"83",896.742033047506
"84",203.684451416604
"85",496.574770332746
"86",42.3112615832768
"87",57.1681871536013
"88",-1.80622136871446
"89",336.800500714648
"90",3.07756244766353
"91",319.401300268909
"92",2.07931591104402
"93",509.797083868265
"94",173.377082826141
"95",682.327073951436
"96",19.0325126435003
"97",620.289138629753
"98",-4.28002364939848
"99",178.191584816747
"100",-16.114076654189
"101",68.0503022530518
"102",509.797083868265
"103",48.7369090815948
"104",171.19238077261
"105",15.4408413447725
"106",320.765072498618
"107",690.212842950459
"108",56.3528428632791
"109",3.87602829209818
"110",19.6501773684706
"111",28.839182304626
"112",-17.3285419777225
"113",104.062536790451
"114",13.1790397148311
"115",48.7369090815948
"116",113.064182987284
"117",52.0745951973556
"118",477.975790498485
"119",759.018358443688
"120",61.5054342218677
"121",16.8244513294243
"122",64.5743299815875
"123",10.0121431533575
"124",-25.3961934891676
"125",420.139328409674
"126",630.416170275669
"127",51.7373030889002
"128",165.508454453617
"129",68.9791901586988
