"ID","TotalDelay"
"1301",50.8450507431613
"1302",50.7160847560331
"1303",50.812858112084
"1304",50.9022579880865
"1305",51.7140982548363
"1306",35.0580806880877
"1307",41.663980664184
"1308",35.500522743929
"1309",34.8884194797702
"1310",41.3854342253785
"1311",41.4142384695489
"1312",40.8190370605829
"1313",51.2066843333865
"1314",49.4542766909904
"1315",49.4807786235289
"1316",49.5749044626414
"1317",48.4634480202466
"1318",40.4073254615008
"1319",40.4683540222518
"1320",50.0403829271968
"1321",50.0453960676172
"1322",47.7341987485523
"1323",50.6462293673231
"1324",40.5283463494197
"1325",40.5232979004706
"1326",46.7194296450552
"1327",58.321890424495
"1328",57.789819589567
"1329",35.7189671359051
"1330",35.9609556106076
"1331",35.8262700596149
"1332",35.910664726346
"1333",52.0213634779407
"1334",51.9275491552252
"1335",42.0919494465353
"1336",42.1200844114096
"1337",42.1298201574038
"1338",47.5861796081611
"1339",49.4132210697388
"1340",49.2634076591236
"1341",41.6539282689814
"1342",41.8458788434734
"1343",41.4873848788702
"1344",41.9040117004805
"1345",41.8471760661717
"1346",41.6116228203731
"1347",37.0559587821292
"1348",37.0406822799104
"1349",37.0837513877263
"1350",45.885727685905
"1351",40.2705887922491
"1352",40.3097100528435
"1353",40.5680543597505
"1354",41.2532367799067
"1355",41.1790496749156
"1356",45.3177232059695
"1357",45.7093979830137
"1358",45.7318220094024
"1359",45.7488615561896
"1360",58.1250168213334
"1361",58.3370699232845
"1362",58.3282904951371
"1363",58.043005127048
"1364",57.7762712512052
"1365",58.0957071731172
"1366",53.2317607675199
"1367",52.9879293919667
"1368",53.0908744916602
"1369",52.4515010176219
"1370",52.6190495553599
"1371",55.8060035530726
"1372",55.6154546019529
"1373",55.4562338374475
"1374",55.5421675073432
"1375",55.5227034483692
"1376",49.7440412211999
"1377",49.8122208227314
"1378",49.7860241793587
"1379",57.5735430365756
"1380",57.5562073518683
"1381",57.2291594343681
"1382",57.28182780608
"1383",57.4057542748702
"1384",57.5375918961586
"1385",57.3779962862603
"1386",50.3242446176183
"1387",50.2539532921612
"1388",50.3430937724624
"1389",50.3236266087649
"1390",50.5745670455741
"1391",50.5870987303279
"1392",50.3027637434715
"1393",50.3211341454233
"1394",50.6240338861434
"1395",50.3529362545458
"1396",50.2487637960866
"1397",50.542864000656
"1398",53.1840353113641
"1399",52.2107748403821
"1400",52.3504093325132
"1401",52.285712931337
